LPTS_LPT_ID,EX_TITLE
5086,"Dopasowywanie identycznych przedmiotów: auto do auta, obok inny przedmiot"
5087,"Dopasowywanie nieidentycznych przedmiotów: auto do auta, obok nie ma żadnego przedmiotu"
5088,"Dopasowywanie przedmiotów do obrazków: auto do auta, obok inny przedmiot"
5089,"Dopasowywanie przedmiotów do obrazków: but do buta, obok inny przedmiot"
5090,"Dopasowywanie przedmiotów do obrazków: kredka do kredki, obok inny przedmiot"
5091,Dopasowywanie przedmiotów do obrazków:  łyżka do łyżki obok inny przedmiot
5092,Dopasuj
5093,Reagowanie na imię
5094,Prawidłowa realizacja zadań proaktywnych przy maksymalnie trzech podpowiedziach
5096,Ozdabianie serduszek różyczkami - 6 różyczek
5097,dopasować napis mama
5098,dopasować napis tata
5099,dopasować napis Alan
5100,dopasować napis tramwaj
5101,dopasować napis pisak
5102,Podniesienie rąk
5103,Uderzenie rękami w uda
5104,Klaśnięcie
5105,Wstanie
5106,Wstanie i klaśnięcie
5107,Tupnięcie i pomachanie
5108,pogrożenie palcem
5109,Dzióbek z palców
5110,Dotykanie kolejno wszystkich palców
5111,Machanie palcami
5112,Prawa ręka na lewe ramię i lewa ręka do góry
5113,Prawa noga uniesiona/ lewa ręka na głowie
5114,Pajacyk
5115,Przysiad
5116,Skłon
5117,Zagranie grzechotką/ Ubranie czapki/ Pomachanie chorągiewką
5117,Włożenie łyżeczki do kubka/ Uderzenie w bębenek/ Popchnięcie autka 
5118,"""Nabranie"" łyżeczką z talerza i nakarmienie misia/ Lulanie lali i odłożenie jej do wózka/ Zagranie grzechotką i uderzenie w bębenek"
5119,Krzyżyk/ Kwadrat/ Trójkąt
5119,Kreska pionowa/ pozioma/ koło
5119,Słoneczko/ Lizak/ Domek
5120,Wałek/ Kulka/ Placek (rozgniecenie kulki)
5120,	Tort (placek + wbity patyczek)/ Jeżyk (kulka + wbitych kilka patyczków)/ Ślimak (wałek + zwinięcie go)
5121,Wieża
5121,Pociąg
5121,Most
5122,A
5123,I
5124,E
5125,O
5126,U
5127,Y
5128,MA
5129,PI
5130,BU
5131,TE
5132,BA
5133,AM
5134,auto
5135,mama
5136,Picie
5137,Foka
5138,Loki
5139,Baja
5140,Noga
5141,pisanie dużych samogłosek
5141,"pisanie dużych prostych liter (C, F, H, L, T)"
5141,"pisanie dużych złożonych liter (J, K, M, N, W, Z)"
5141,"pisanie dużych zaokrąglonych liter (B, D, G, P, R, S)"
5142,pisanie małych samogłosek
5142,"pisanie małych prostych liter (c, f, h, l, t)"
5142,"pisanie małych złożonych liter (j, k, m, n, w, z)"
5142,"pisanie małych zaokrąglonych liter (b, d, g, p, r, s)"
5143,dopasować napis mama
5144,dopasować napis tata
5145,dopasować napis tramwaj
5146,dopasować napis pisak
5147,dopasować napis piłka
5148,pisanie małych samogłosek
5148,"pisanie małych prostych liter (c, f, h, l, t)"
5148,"pisanie małych złożonych liter (j, k, m, n, w, z)"
5148,"pisanie małych zaokrąglonych liter (b, d, g, p, r, s)"
5149,pisanie dużych samogłosek
5149,"pisanie dużych prostych liter (C, F, H, L, T)"
5149,"pisanie dużych złożonych liter (J, K, M, N, W, Z)"
5149,"pisanie dużych zaokrąglonych liter (B, D, G, P, R, S)"
5150,określanie osób (chłopiec)
5151,określanie osób (dziewczynka)
5152,określanie osób (pan)
5153,określanie osób (pani)
5154,określanie osób (chłopiec)
5155,określanie osób (dziewczynka)
5156,określanie osób (pan)
5157,określanie osób (pani)
5158,przynieś klocek
5159,przynieś książkę
5160,przynieś talerz (przejście z sali do kuchni)
5161,przynieś 1 klocek
5161,przynieś 2 klocki
5161,przynieś 3 klocki
5162,przynieś 1 książkę
5162,przynieś 2 ksiązki
5162,przynieś 3 ksiązki
5163,przynieś 1 talerz
5163,przynieś 2 talerze
5163,przynieś 3 talerze
5164,jaki ma kolor?
5164,jaki ma kształt?
5164,co robimy?
5165,jaki ma kolor?
5165,jaki ma kształt?
5165,co robimy?
5166,jaki ma kolor?
5166,jaki ma kształt?
5166,co robimy?
5167,jaki ma kolor?
5167,jaki ma kształt?
5167,co robimy?
5168,jaki ma kolor?
5168,jaki ma kształt?
5168,co robimy?
5169,jaki ma kolor?
5169,jaki ma kształt?
5169,co robimy?
5170,jaki ma kolor?
5170,jaki ma kształt?
5170,co robimy?
5171,jaki ma kolor?
5171,jaki ma kształt?
5171,co robimy?
5172,jaki ma kolor?
5172,jaki ma kształt?
5172,co robimy?
5173,jaki ma kolor?
5173,jaki ma kształt?
5173,co robimy?
5174,Śpisz w (łóżku)
5175,Siedzisz na (krześle)
5176,Oglądasz (bajkę)
5177,Czapkę nosimy na (głowie)
5178,Rękawiczki nosimy na (rękach)
5179,Jemy (owoce)
5180,Lata (samolot)
5181,Po torach jeździ (tramwaj)
5182,Po drodze jeździ (samochód)
5183,Słuchamy (piosenek)
5184,Jeździmy na (rowerze)
5185,Na oczach nosimy (okulary)
5186,Szczoteczką myjemy (zęby)
5187,Gramy w (kręgle)
5188,Na głowie rosną (włosy)
5189,Kolorujemy (kredkami)
5190,Piszemy (pisakiem)
5191,Czeszemy (włosy)
5192,Pijemy (wodę)
5193,Widzimy (oczami)
5194,Słyszymy (uchem)
5195,Gryziemy (zębami)
5196,Pasta i (szczoteczka)
5197,Kroisz (nożem)
5198,Uczysz się w (szkole)
5199,Jemy (owoce)
5200,Śpisz w (łóżku)
5201,Widzimy (oczami)
5202,Gramy w (kręgle)
5203,Szczoteczką myjemy (zęby)
5204,Słuchamy (piosenek)
5205,Słyszymy (uchem)
5206,Kroisz (nożem)
5207,Kolorujemy (kredkami)
5208,Jeździmy na (rowerze)
5209,Na głowie rosną (włosy)
5210,Na nogach nosimy (buty)
5211,Na oczach nosimy (okulary)
5212,Oglądasz (bajkę)
5213,Pijemy (wodę)
5214,Piszemy (pisakiem)
5215,Czapkę nosimy na (głowie)
5216,Rękawiczki nosimy na (rękach)
5217,Pasta i (szczoteczka)
5218,Gryziemy (zębami)
5219,Czeszemy (włosy)
5220,Po drodze jeździ (samochód)
5221,Po torach jeździ (tramwaj)
5222,Lata (samolot)
5223,Siedzisz na (krześle)
5224,Odczytuje z planu dnia etykietę SAM
5224,Dopasowuje piktogramy w odpowiedniej kolejności
5224,Realizuje zadania
5224,"Komunikuje za pomocą PECS "" skończyłem SAM"""
5224,Zrywa z planu dnia etykietę SAM
5225,Realizuje plan SAM
5225,Po podejściu do regału pojedynczo lecz w kolejności dopasowuje  piktogramy.
5225,"Pobiera zadanie, siada do stolika."
5225,Zapoznaje się z zadaniem.
5225,Samodzielnie wykonuje zadanie.
5225,Wyjmuje z pojemnika czystą etykietę i dopasowuje 1/3 piktogramu z chipsem.
5225,Odkłada pojemnik z wykonanym zadaniem na miejsce.
5225,Dopasowuje 2 piktogramy.
5225,"Pobiera 2 zadanie, siada do stolika."
5225,Zapoznaj się z zadaniem.
5226,"ćwiczenie globalnie wyrazów: Mama, Tata, Babcia, Ja."
5227,"czytanie globalne wyrazów: tablet, piłka, bieżnia, przerwa."
5228,"etykietowanie: mama, tata, babcia, ja."
5229,"Nazywanie kolegów: Piotr, Mateusz."
5231,"daj cyfrę 5,6,7."
5233,"słowo ""Wójcik"" i dystraktor napisane są tą samą czcionką"
5233,"słowo ""Wójcik"" i dystraktor napisane są różnymi czcionkami"
5238,"słowo ""Wójcik"" i jeden dystraktor - ta sama czcionka"
5238,"słowo ""Wójcik"" i jeden dystrktor - różna czcionka"
5238,"słowo ""Wójcik"" i wiele dystraktorów"
5239,"odpowiadanie na pytanie w czasie teraźniejszym: ""Co robisz?"""
5239,"odpowiadanie na pytanie w czasie przeszłym: ""Co robiłeś?"
5239,"odpowiadanie na pytanie w czasie przyszłym: "" Co będziesz robił?"""
5239,Miks odpowiadanie na pytanie dotyczące czasu teraźniejszego i przeszłego
5239,"Miks czasów, odpowiadanie na pytanie: ""Co robisz?"" - w czasie teraźniejszym, przeszłym, przyszłym"
5241,Wyrzuć papierek
5242,Podejdź do mnie
5243,trójkąt/koło/kwadrat
5244,klocek/kredka/widelec
5245,Odpowiada na pytania Co to jest?
5246,"Nazywa czynność ""huśtać się"""
5246,"Nazywa czynność ""układać puzzle"""
5246,"Nazywa czynność ""bawić się"""
5246,"Nazywa czynność ""malować farbami"""
5246,"Nazywa czynność  "" Spać"""
5247,Ozdabianie serduszek różyczkami - 8 różyczek
5248,"Komunikowanie ""nie chcę"" - prezentacja bodźca"
5249,"Komunikowanie ""nie chcę"" - posiłek"
5250,Nazywanie produktów spożywczych
5251,Nazywanie wzmocnień
5252,Machanie
5253,Machanie
5254,pokaż brzuch
5255,Machanie
5256,klepanie sie
5257,Machanie
5258,pokaż brzuch
5259,macha palcami
5260,Machanie
5261,Machanie
5262,Machanie
5263,Machanie palcami
5264,pokaż brzuch
5265,Machanie
5266,pokaż brzuch
5267,Machanie
5268,Machanie palcami
5269,klepanie brzucha
5270,Machanie
5271,klepanie
5272,Machanie palcami
5273,klepanie brzucha
5274,Machanie
5275,klepanie po brzuchu
5276,Machanie
5277,klepanie po brzuchu
5278,klepanie
5308,spontaniczne komunikaty i prośby z użyciem książki PECS
5309,"Dopasowywanie identycznych obrazków,obok inny obrazek"
5309,dopasowywanie identycznych obrazków obok 2 inne obrazki
5309,dopasowywanie identycznych obrazków obok 3 inne obrazki
5310,"Dopasowywanie przedmiotów do obrazków: przedmiot do obrazka, obok inny obrazek"
5310,dopasowywanie przedmiotów do obrazka obok 2 inne obrazki 
5310,dopasowywanie obrazka do przedmiotu obok 2 inne przedmioty
5310,dopasowywanie obrazka do przedmiotu obok 3 inne obrazki
5310,dopasowywanie przedmiotu do obrazka obok 3 inne przedmioty
5311,"przyczepia wybrany obrazek na pasek komunikacyjny, gdzie znajduje się już obrazek ""chcę"""
5311,"układa zdanie ""chcę przerwę"" ikony na wierzchu książki"
5312,"Dopasowywanie identycznych obrazków,obok inny obrazek"
5312,dopasowywanie identycznych obrazków obok 2 inne obrazki
5312,dopasowywanie identycznych obrazków obok 3 inne obrazki
5313,"Dopasowywanie przedmiotów do obrazków: przedmiot do obrazka, obok inny obrazek"
5313,dopasowywanie przedmiotów do obrazka obok 2 inne obrazki 
5313,dopasowywanie obrazka do przedmiotu obok 2 inne przedmioty
5313,dopasowywanie obrazka do przedmiotu obok 3 inne obrazki
5313,dopasowywanie przedmiotu do obrazka obok 3 inne przedmioty
5315,Odpisuje na pytanie zadane w mailu
5315,Odpisuje i dodaje informacje o sobie
5315,Pyta o czyjeś plany i opisuje swoje
5315,Odnosi się do planów i marzeń rozmówcy
5315,Samodzielnie pyta o realizację planów z wcześniejszych maili
5316,On-task na programie muzycznym - kryterium: siedzi na krześle i brak pierwszych symptomów
5317,Reagowanie na timer po różnych wzmocnieniach
5332,"Dopasowywanie identycznych przedmiotów: auto do auta, obok nie ma żadnego przedmiotu"
5333,"Dopasowywanie identycznych przedmiotów: but do buta, obok nie ma żadnego przedmiotu"
5334,"Dopasowywanie identycznych przedmiotów: łyżka do łyżki, obok nie ma żadnego przedmiotu"
5335,"Dopasowywanie identycznych przedmiotów: but do buta, obok inny przedmiot"
5336,"Dopasowywanie identycznych przedmiotów: kredka do kredki, obok inny przedmiot"
5337,"Dopasowywanie identycznych przedmiotów: kredka do kredki, obok nie ma żadnego przedmiotu"
5338,"Dopasowywanie identycznych przedmiotów: łyżka do łyżki, obok inny przedmiot"
5339,"Dopasowywanie nieidentycznych przedmiotów: łyżka do łyżki, obok inny przedmiot"
5340,"Dopasowywanie nieidentycznych przedmiotów: łyżka do łyżki, obok nie ma żadnego przedmiotu"
5341,"Dopasowywanie nieidentycznych przedmiotów: but do buta, obok nie ma żadnych przedmiotów"
5342,"Dopasowywanie nieidentycznych przedmiotów: but do buta, obok inny przedmiot"
5343,"Dopasowywanie nieidentycznych przedmiotów: kredka do kredki, obok nie ma żadnych przedmiotów"
5344,"Dopasowywanie nieidentycznych przedmiotów: kredka do kredki, obok inny przedmiot "
5345,"Dopasowywanie nieidentycznych przedmiotów: auto do auta, obok inny przedmiot "
5346,"Dopasowywanie identycznych przedmiotów: auto do auta, obok inny przedmiot"
5347,"Dopasowywanie nieidentycznych przedmiotów: auto do auta, obok nie ma żadnego przedmiotu"
5348,"Dopasowywanie przedmiotów do obrazków: auto do auta, obok inny przedmiot"
5349,"Dopasowywanie przedmiotów do obrazków: but do buta, obok inny przedmiot"
5350,"Dopasowywanie przedmiotów do obrazków: kredka do kredki, obok inny przedmiot"
5351,Dopasowywanie przedmiotów do obrazków:  łyżka do łyżki obok inny przedmiot
5352,"Dopasowywanie talerzyka do talerzyka, kubek do kubka"
5354,"Klaśnij, przybij piątkę, załóż ręce, pomachaj, pokaż głowę"
5355,"Pokaż stół, pokaż okno, powiedz ""Mama"", tupnij, podnieś "
5356,"Pokaż lampę, pokaż oko, przysuń krzesło, zamknij drzwi, powiedz ""Buty"""
5358,"Różnicowanie ikon ""atrakcyjny"" vs. ""nieatrakcyjny"""
5358,"Różnicowanie ikon ""atrakcyjny"" vs. ""atrakcyjny"""
5358,różnicowanie ikon faza IV
5359,Przygotowywanie ozdób weselnych - serce
5360,Przywitanie się po odczepieniu podpowiedzi wizualnej i skryptu
5362,"Mycie luster ręczne, Mycie luster Karcherem, Ścieranie stołu, Mycie naczyń, Ścieranie kurzu"
5363,"Laminowanie, Kserowanie, Tworzenie grafiki"
5364,"Składanie kartonów, wkładanie kartek do folii, skręcanie długopisów, sortowanie ulotek, wizytówki, prezentacja Power Point, adresowanie"
5365,"1. Laminowanie, Kserowanie, Tworzenie grafiki"
5366,"1. Mycie luster ręczne, Mycie luster Karcherem, Ścieranie stołu, Mycie naczyń, Ścieranie kurzu "
5367,"Składanie kartonów, wkładanie kartek do folii, skręcanie długopisów, sortowanie ulotek, wizytówki, prezentacja Power Point, adresowanie"
5368,A
5368,"A,B"
5368,"A,B,C"
5368,"A,B,C,D"
5373,Pisze podstawowe dane
5373,Dodaje zdjęcie
5373,Uzupełnia informacje o zainteresowaniach
5374,Używa odpowiedniego zwrotu grzecznościowego
5374,Przedstawia temat listu
5374,Odpowiednio motywuje swoją prośbę
5374,Przedstawia swoje mocne strony
5374,Prosi o możliwość spotkania
5374,Podpisuje się
5374,Podaje adresata i datę
5375,Odpowiednio motywuje swoją prośbę
5375,Podaje adresata i datę
5375,Rozpoczyna podanie od zwrotu grzecznościowego
5375,Pisze swoją prośbę/wniosek
5375,Prosi o przychylne rozpatrzenie podania
5375,Podpisuje się (używając zwrotu grzecznościowego)
5376,"Komunikat: ""Na zdrowie/sto lat!"""
5377,"Zadawanie pytania: ""Co się stało?"""
5378,jaki jest Twoj ulubiony kolor?
5379,co lubisz jeść?
5380,Jakie jest Twoje ulubione zwierze?
5381,jak sie dziś czujesz?
5382,kiedy jemy śniadanie?
5383,kiedy jemy obiad?
5384,kiedy jemy obiad?
5385,kiedy idziemy do lekarza?
5387,zły/przestraszony
5387,smutny/wesoły
5387,mix kroku 1 i 2 (różne syt)
5388,Widzę Mariusza
5389,Widzę p. Wiolę
5395,Reagowanie na timer po różnych wzmocnieniach
5396,Prawidłowa realizacja zadań proaktywnych przy maksymalnie pięciu podpowiedziach
5398,Zasłoń usta (ziewanie)
5399,Zapal światło
5400,"Komunikowanie ""nie chcę"" - prezentacja bodźca"
5401,"Komunikowanie ""nie chcę"" - posiłek"
5402,Nazywa Porę Roku Zima
5402,Nazywa Porę Roku Wiosna
5402,Nazywa Porę Roku Lato
5402,Nazywa Porę Roku Jesień
5403,Przysiad z rękoma do przodu.
5404,Prosi o różne rzeczy bez podpowiedzi.
5405,Przywitanie się po odczepieniu podpowiedzi wizualnej i skryptu (nagranego komunikatu)
5408,Chodź do mnie!
5409,Wyrzuć do kosza
5411,STOP
5412,"Pisanie liter K,L,Ł,M,N"
5412,"Pisanie liter O, P, R, S, T"
5412,"Pisanie liter U, W, X, Y, Z"
5412,"Przepisywanie słowa oko, lala, dom"
5412,"Pisanie ze słuchu słów oko, lala, dom"
5414,Spontanicznie wypowiada 5 mandów  pod nieobecność przedmiotu i bez podpowiedzi słownej.
5415,IMITOWAĆ RUCHY MOTORYKI DUŻEJ I MAŁEJ Z PRZEDMIOTAMI.
5416,Półgodzina
5416,Kwadrans przed/ po
5416,Dziesięć minut przed/ po
5416,Dwadzieścia minut przed/ po
5416,Dwadzieścia pięć minut przed/ po
5416,Pięć minut przed/ po
5417,Półgodzina
5417,Kwadrans przed/ po
5417,Dziesięć minut przed/ po
5417,Dwadzieścia minut przed/ po
5417,Dwadzieścia pięć minut przed/ po
5417,Pięć minut przed/ po
5421,usiądź na dywanie
5426,"Przedmioty : słoń, zielony kubek, książeczka,klocek,auto,klej,skarpetka,nożyczki,pisak"
5426,"Obrazki: piłka,rower,koń,banan,lalka,kot,gruszka,jabłko."
5426,Wybiera przedmiot auto.
5426,Wybiera przedmiot piłka.
5426,Wybiera obrazek pies.
5426,Wybiera obrazek jabłko.
5427,Dopasowuje napis do obrazka DOM
5427,Dopasowuje Napis do obrazka MAMA
5427,Dopasowuje napis do obrazka BABCIA
5427,Dopasowuje napis do obrazka TATA
5428,Daj liczbę 3
5429,"Klaśnij, pokaż brzuch i głowę."
5430,"Idź do kuchni, przynieś kubek i wróć do sali."
5433,Daje auto.
5434,Daje klej.
5435,Daje nożyczki
5436,Wybiera obrazek kota
5437,Wybiera obrazek jabłko.
5439,"głowa, brzuch, oko"
5439,"ręka, stopa, nos, uszy"
5439,"oko, głowa, ręka, stopa"
5439,nos/ucho
5440,Pan/Pani
5440,Chłopiec/Dziewczynka
5440,Pan/Pani/Chłopiec/Dziewczynka
5442,"""Pomóż mi"" wyrażone na pasku zdaniowym "
5442,"""Pomóż mi"" + określenie czego ma dotyczyć pomoc wyrażane na pasku zdaniowym"
5443,Mierzenie przedmiotów o długości do 10 cm  linijką
5443,Mierzenie przedmiotów o długości do 20 cm linijką
5443,Mierzenie przedmiotów o długości do 50 cm linijką
5443,Mierzenie przedmiotów o długości do 100 cm taśmą mierniczą
5443,Mierzenie przedmiotów o długości do 100 cm metrem krawieckim
5443,Mierzenie przedmiotów o długości powyżej 100 cm taśma mierniczą
5443,Mierzenie przedmiotów o długości powyżej 100 cm metrem krawieckim
5443,Odmierza  okresloną ilość wody do pojemnika
5444,Odmierza 1 kg
5444,"Odmierza 0,5 kg"
5444,"Odmierza 0,25 kg"
5445,Dopasowywanie jednostek litr
5445,Dopasowywanie jednostek litr w naturalnych sytuacjach
5445,Dopasowywanie jednostek mililitr
5445,Dopasowywanie jednostek mililitr w naturalnych sytuacjach
5446,Identyfikowanie jednostek litr
5446,Identyfikowanie jednostek litr w naturalnych sytuacjach
5446,Identyfikowanie jednostek mililitr
5446,Identyfikowanie jednostek mililitr w naturalnych sytuacjach
5447,Nazywanie jednostek litr
5447,Nazywanie jednostek litr w naturalnych sytuacjach
5447,Nazywanie jednostek mililitr
5447,Nazywanie jednostek mililitr w naturalnych sytuacjach
5450,"Przepisywanie samogłosek: A, E, I, O, U, Y"
5450,"Przepisywanie spółgłosek: B, C, D, F, G, H"
5450,"Przepisywanie spółgłosek: J, K, L, M, N, P "
5450,"Przepisywanie spółgłosek: R, S, T, W, Y, Z"
5459,"miś, klocki, piłka, lala, auto"
5459,"rower, dom, banan, chłopiec, wiatrak"
5459,"kakao, guma, czekolada, jogurt, biegać"
5459,"Miłosz, jabłko, dżem, żelki, bułka"
5460,Skłon do przodu
5461,Machanie ręką
5462,mnożenie w pamięci przez 2
5463,mnożenie w pamięci przez 3
5464,mnożenie w pamięci przez 2
5465,mnożenie w pamięci przez 3
5467,wybór z dwóch- faza 3b
5467,wybór z trzech 
5468,Nalewanie wody z dzbanka do kubka
5470,wstań i obróć się
5471,wstań i wyrzuć do kosza
5472,wstań i zapukaj do drzwi
5473,klaśnij w dłonie i dotknij głowy
5474,podaj mi niebieski i czerwony
5476,Proszenie o książkę - terapeuta trzyma ją przed twarzą dziecka
5476,Proszenie o książkę - leży na stoliku w pobliżu dziecka
5476,Proszenie o książkę - leży na półce
5476,Proszenie o książkę - jest całkowicie nie widoczna dla dziecka
5477,odrywanie etykiety i wrzucanie do koszyka
5479,Nazywam się
5480,Moja szkoła
5481,Nazywam się - spacje
5482,Moja szkoła - spacje
5483,etykietowanie tablet piłka bieżnia przerwa
5484,"czytanie spółgłosek F,G,H"
5485,Rysowanie prostych rysunków - buda
5486,pisanie nazwiska - każda litera osobno
5487,Joachim ogląda bajkę. Tomek leży na pufie. Chłopiec jeździ na rowerze. Chłopiec układa puzzle. Chłopiec pisze na komputerze.
5488,Gdzie myjemy zęby? Gdzie myjemy ręce? Gdzie robimy śniadanie? Gdzie jesteś?
