LP_ID,LP_TITLE,DST_TITLE,POJ_TITLE,SCAT_TITLE,LMT_TITLE,LTE_TITLE,AT_TITLE,GDF_TITLE,LP_TRIAL_SEQUENCE,LP_TRIAL_HINTS,LP_START_CHECK_FORM,LP_START_CHECK_HINTS,LP_PASS_CRITERIA,LP_CLOSE_CRITERIA,LP_CLOSE_CRITERIA_PASS_COUNT,LP_VERIFICATION_PERIOD,LP_IOA_DEFINITION,LP_IOA_FREQUENCY,LP_MEASUREMENT_FREQUENCY,LP_MEASUREMENT_FREQUENCY_UNIT,LP_SPECIFIC_SOCIAL_AMPLIFICATIONS,LP_TEMPLATE,PLP_STATE,LPP_ID,min(SES_START_DATE),max(SES_START_DATE),diff,countofsession,sessioninweek,sessioninmonth
1554,MK/N/1/NAZYWANIE_NAUCZYCIELE,Ośrodkowy BIPET,"Nazywanie z wykorzystaniem PECS (lub innego AAC) przedmiotów, czynności, osób i ich wzajemnych relacji",Nazywanie,pojedyncze ćwiczenia - typ B ,w próbach incydentalnych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,baseline,0,100,in-a-row,2,14,agree-to-full-ratio,semester,1,week,0,0,closed,1554,2019-01-03 06:41:37,2020-03-02 07:37:16,13,10,0,1
1555,MK/R/1/NAPISZ_JAK_MASZ,Ośrodkowy BIPET,Wykonywanie poleceń złożonych,Rozumienie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach,punktem,opis sposobów (syntetyczny) ,exercise-some,0,baseline,0,80,in-a-row,3,14,agree-to-full-ratio,semester,1,week,0,0,pending,1555,2019-01-08 06:48:41,2021-03-08 07:02:42,26,18,0,1
1559,SF/C - Samodzielna praca w oparciu o kontrakt - MiAr,Ośrodkowy BIPET,Szybka i samodzielna realizacja znanych czynności,Spędzanie wolnego czasu,pojedyncze ćwiczenia - typ B ,z wykorzystaniem kontraktu na samodzielną pracę,brak,opis strategii,exercise-some,0,pretest,0,100,in-a-row,3,30,agree-to-full-ratio,semester,7,day,0,0,pending,1559,2019-01-11 07:34:28,2021-06-14 07:26:28,29,55,0,2
1565,Zakupy ,Ośrodkowy BIPET,Robienie zakupów,Funkcjonowanie w naturalnym środowisku,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,0,pretest,0,100,in-a-row,5,90,agree-to-full-ratio,semester,1,week,0,0,pending,1565,2019-01-04 07:08:12,2020-03-11 07:10:27,14,20,0,1
1578,Podlewanie,Ośrodkowy BIPET,Prace ogrodnicze,Umiejętności gospodarcze,ćwiczenia w krokach - typ C,poprzez kształtowanie,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,90,in-period,5,90,agree-to-full-ratio,semester,1,week,0,0,pending,1578,2019-02-13 06:52:24,2020-03-11 07:10:33,12,26,0,2
1585,Komunikat „ skończyłem”,Ośrodkowy BIPET,Prowadzenie rozmowy z wykorzystaniem PECS,Konwersacje,pojedyncze ćwiczenia - typ B ,poprzez kształtowanie,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,90,in-period,5,90,agree-to-full-ratio,semester,1,week,0,0,pending,1585,2019-01-04 07:08:12,2020-03-09 08:45:55,14,28,0,2
1608,UK/W/2 A.M,Ośrodkowy BIPET,Reagowanie na imię,Współpraca,wyodrębnione próby,trening incydentalny,bezpośrednio,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,90,in-a-row,2,14,agree-to-full-ratio,semester,1,week,1,0,pending,1608,2019-01-04 08:18:08,2021-03-16 08:03:12,26,18,0,1
1611,PSZ/ E    Tomek- czytanie,Ośrodkowy BIPET,Czytanie,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,90,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,suspended,1611,2019-01-28 13:45:24,2020-06-09 14:15:50,16,7,0,0
1618,UK/I/1 A.M,Ośrodkowy BIPET,Imitacja motoryczna,Imitacja,wyodrębnione próby,DTT,bezpośrednio,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,90,in-a-row,2,15,agree-to-full-ratio,semester,1,week,0,0,pending,1618,2019-01-08 10:29:41,2021-05-14 05:55:15,28,16,0,1
1619,UK/I/2 A.M,Ośrodkowy BIPET,Imitacja motoryczna,Imitacja,wyodrębnione próby,DTT,bezpośrednio,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,90,in-a-row,2,14,agree-to-full-ratio,semester,1,week,1,0,pending,1619,2019-01-08 10:29:41,2021-05-11 05:47:03,28,12,0,0
1628,MK/E Opis osób na obrazkach jednoelementowych ADY,Ośrodkowy BIPET,"Nazywanie przedmiotów, czynności, osób i ich wzajemnych relacji",Nazywanie,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,suspended,1628,2019-01-29 06:58:04,2020-02-17 10:02:18,12,37,1,3
1629,SFS/A Samodzielne funkcjonowanie - mycie twarzy tonikiem - MiAr,Ośrodkowy BIPET,Realizacja higieny osobistej,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach zachowań od końca,zgodnie z ind systemem wzmocnień,opis strategii,chain-end,0,pretest,0,100,in-a-row,2,30,agree-to-full-ratio,semester,1,week,1,0,suspended,1629,2019-01-31 07:53:29,2020-11-25 07:17:49,21,42,0,2
1633,S/C Miary JaWó,Ośrodkowy BIPET,Znajomość miar i wag,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,closed,1633,2019-01-29 06:51:41,2020-11-25 07:30:55,21,51,1,2
1637,SFS/A DoKr Sprzątanie naczyń z suszarki ,Ośrodkowy BIPET,Realizacja prostych czynności domowych ,Umiejętności gospodarcze,łańcuchy czynności - typ A,łańcuchach zachowań od końca,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-end,1,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,1637,2019-01-24 07:10:25,2020-03-03 07:47:32,13,31,1,2
1638,AdKa UK/W Opanowane aktywności z planu dnia,Ośrodkowy BIPET,Spokojna realizacja opanowanych aktywności Planu Dnia,Współpraca,pojedyncze ćwiczenia - typ B ,w planie aktywności,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,100,in-a-row,10,90,agree-to-full-ratio,semester,1,week,0,0,pending,1638,2019-02-07 07:49:42,2020-06-16 06:30:33,16,23,0,1
1666,Z/A Kserowanie PrzeWoj,Ośrodkowy BIPET,Wykonywanie prezawodowych łańcuchów czynności,Umiejętności zawodowe,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,1,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,1666,2019-01-29 06:46:44,2021-06-17 06:06:32,28,82,1,3
1671,S / C Globalne czytanie nazwiska PrzeWój,Ośrodkowy BIPET,Czytanie,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,1671,2019-01-31 07:05:51,2021-06-07 06:11:29,28,77,1,3
1672,MKK/C Odpowiadanie na pytania dotyczące czasu teraźniejszego/ przeszłego/ przyszłego z użyciem PECS FiSze,Ośrodkowy BIPET,Odpowiadanie na pytania dotyczące czasu teraźniejszego/ przeszłego/ przyszłego z użyciem PECS.,Konwersacje,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych i poprzez podpowiedzi wizualne,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,suspended,1672,2019-01-30 07:06:22,2021-02-25 11:22:01,24,48,0,2
1677,Korespondencja - MarWój,Ośrodkowy BIPET,komunikowanie swoich próśb,Proszenie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,poprzez realizację zakom prośby,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,100,in-a-row,5,90,agree-to-full-ratio,semester,1,day,1,0,pending,1677,2019-02-05 07:34:34,2021-10-04 07:00:39,31,112,1,4
1718,SF/A Gotowanie,Ośrodkowy BIPET,Gotowanie,Umiejętności gospodarcze,łańcuchy czynności - typ A,w planie aktywności,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,1,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,closed,1718,2019-02-06 08:30:33,2021-03-03 07:56:48,24,46,0,2
1726,SFS/A Ubieranie się JaSzcz,Ośrodkowy BIPET,Ubieranie się ,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach zachowań od końca,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-end,1,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,1726,2019-02-08 10:14:02,2021-10-07 08:27:59,31,77,1,2
1736,PSZ/C Pisanie pism,Ośrodkowy BIPET,Pisanie,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,closed,1736,2019-02-06 08:30:33,2020-05-07 14:12:28,15,42,1,3
1743,proszenie,Ośrodkowy BIPET,Prosi z wykorzystaniem PECS ,Proszenie,pojedyncze ćwiczenia - typ B ,w próbach incydentalnych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,baseline,0,90,in-period,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,1743,2019-02-15 06:58:38,2020-03-11 07:10:33,12,27,0,2
1745,PSZ/E Korzystanie z zegara MaRyb,Ośrodkowy BIPET,Posługiwanie się zegarem,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,closed,1745,2019-02-13 08:23:33,2020-10-27 06:22:24,20,61,1,3
1746,MKR/B wykonywanie poleceń z przemieszczeniem KsPe,Ośrodkowy BIPET,Wykonywanie prostych poleceń,Rozumienie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,3,90,agree-to-full-ratio,semester,1,week,1,0,pending,1746,2019-02-25 07:32:37,2020-10-06 08:27:19,19,38,0,2
1748,MiGa Grafomotoryka,Ośrodkowy BIPET,Grafomotoryka,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,1748,2019-02-22 07:52:16,2021-09-30 06:54:01,31,79,1,3
1749,MiGa czytanie globalne,Ośrodkowy BIPET,Czytanie,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,90,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,1749,2019-02-20 07:55:51,2021-10-08 07:14:04,31,82,1,3
1753,SFG/A Szycie MaRyb,Ośrodkowy BIPET,Postępowanie w przypadku  usterek wymagających naprawy,Umiejętności gospodarcze,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,1,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,closed,1753,2019-02-13 08:23:33,2020-03-06 08:30:00,12,36,1,3
1756,DOPASOWUJE NAPIS DO OBRAZKA,Ośrodkowy BIPET,Dopasowywanie pojedynczych elementów,Dopasowywanie i sortowanie,wyodrębnione próby,poprzez kształtowanie,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,baseline,0,90,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,1756,2019-03-08 11:17:53,2020-03-10 07:11:51,12,27,1,2
1760,"Rozumienie ""Daj""",Ośrodkowy BIPET,"Rozumienie nazw rzeczowników, czasowników i przymiotników",Rozumienie,pojedyncze ćwiczenia - typ B ,poprzez kształtowanie,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,baseline,0,90,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,1760,2019-03-15 07:04:16,2021-05-27 06:03:32,26,52,0,2
1765,SFG/ A Sprzątanie FiSze,Ośrodkowy BIPET,Sprzątanie,Umiejętności gospodarcze,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,1,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,1765,2019-02-21 07:22:57,2021-09-27 08:35:42,31,58,0,2
1766,S/C - przepisywanie na komputerze ADY,Ośrodkowy BIPET,Przepisywanie,Umiejętności szkolne,zestawy w krokach - typ E ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,1766,2019-02-26 07:11:17,2020-03-10 08:21:08,12,25,0,2
1770,mnożenie,Ośrodkowy BIPET,liczenie,Umiejętności szkolne,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,90,in-a-row,3,90,agree-to-full-ratio,semester,1,week,0,0,suspended,1770,2019-03-06 06:39:39,2020-10-20 06:01:25,19,22,0,1
1771,SFS/A Przebieranie się PhiWi,Ośrodkowy BIPET,Ubieranie się ,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,bezpośrednio,opis sposobów (syntetyczny) ,chain-full,0,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,pending,1771,2019-03-07 07:22:16,2021-10-07 07:09:30,30,49,0,2
1772,SFS/A - Realizacja higieny osobistej - łańcuch przez całkowitą prezentację,Ośrodkowy BIPET,Realizacja higieny osobistej,Umiejętności samoobsługowe,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,0,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,suspended,1772,2019-02-27 08:35:08,2021-04-19 06:52:26,25,65,1,3
1777,Proszenie o pomoc za pomocą PECS GrzePo,Ośrodkowy BIPET,proszenie o pomoc,Proszenie,ćwiczenia w krokach - typ C,trening incydentalny,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,1777,2019-02-25 09:26:08,2021-09-14 11:41:16,30,54,0,2
1836,zegar MSZ,Ośrodkowy BIPET,Posługiwanie się zegarem,Umiejętności szkolne,pojedyncze ćwiczenia - typ B ,trening incydentalny,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-some,0,pretest,0,80,in-a-row,2,30,agree-to-full-ratio,semester,1,week,0,0,suspended,1836,2019-03-07 06:42:37,2020-10-09 06:45:27,19,9,0,0
1845,S/C Obsługa komputera 2 ToLa,Ośrodkowy BIPET,Obsługa komputera,Umiejętności szkolne,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,punktem,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,90,in-a-row,3,90,agree-to-full-ratio,quarter,1,week,1,0,pending,1845,2019-03-27 07:52:14,2021-10-04 07:29:59,30,73,1,2
1850,UKW Koncentracja wzrokowa na przedmiocie (u osoby czterokończynowo niepełnosprawnej ruchowo; przygotowanie do wskazywania wzrokiem)- BGN,Ośrodkowy BIPET,Koncentracja wzrokowa na materiale,Współpraca,ćwiczenia w krokach - typ C,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis strategii,exercise-all,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,1,pending,1850,2019-03-01 08:41:53,2020-09-29 08:41:47,18,34,0,2
1855,MKR Reagowanie na przywołanie (osoba na wózku inwalidzkim)- BGN EwOs,Ośrodkowy BIPET,Reagowanie na przywołanie,Rozumienie,ćwiczenia w krokach - typ C,poprzez DTT,bezpośrednio,opis strategii,exercise-all,0,pretest,0,90,in-period,2,90,agree-to-full-ratio,semester,7,day,1,0,pending,1855,2019-03-06 09:21:38,2021-10-08 10:14:37,31,36,0,1
1857,MKR Reagowanie na przywołanie (w krokach z gestem)- BGN,Ośrodkowy BIPET,Reagowanie na przywołanie,Rozumienie,ćwiczenia w krokach - typ C,poprzez DTT,zgodnie z ind systemem wzmocnień,opis strategii,exercise-all,0,pretest,0,100,in-a-row,1,90,agree-to-full-ratio,semester,7,day,0,1,pending,1857,2019-03-04 20:31:07,2021-05-25 07:29:51,26,22,0,1
1858,UKD Dopasowywanie identycznych (u osoby sprawnej motorycznie)- BGN ,Ośrodkowy BIPET,Dopasowywanie pojedynczych elementów,Dopasowywanie i sortowanie,pojedyncze ćwiczenia - typ B ,poprzez DTT,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,90,in-period,2,90,agree-to-full-ratio,semester,1,week,1,1,pending,1858,2019-03-04 20:31:07,2021-08-30 11:39:16,29,60,0,2
1860,"Z-  Nauka prostych aktywności prezawodowych (rozpoczęcie uczenia, poziom startowy)- BGN ",Ośrodkowy BIPET,"Wykonywanie pojedynczych, prostych aktywności prezawodowych",Umiejętności zawodowe,ćwiczenia w krokach - typ C,poprzez DTT,zgodnie z ind systemem wzmocnień,opis strategii,exercise-all,0,pretest,0,100,in-a-row,1,90,agree-to-full-ratio,semester,1,week,0,1,pending,1860,2019-03-04 20:31:07,2021-06-11 07:31:44,27,77,1,3
1861,MKP- Proszenie z wykorzystaniem PECS (pierwsze mandy)- BGN ,Ośrodkowy BIPET,Prosi z wykorzystaniem PECS ,Proszenie,ćwiczenia w krokach - typ C,trening incydentalny,poprzez realizację zakom prośby,opis strategii,exercise-all,0,pretest,0,100,in-a-row,1,30,agree-to-full-ratio,month,1,day,1,1,preparing,1861,2019-03-01 10:04:42,2020-07-24 14:27:26,16,61,1,4
1862,UKI- Imitacja motoryczna (u osoby sprawnej motorycznie) -BGN,Ośrodkowy BIPET,Imitacja motoryczna,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,80,in-period,2,90,agree-to-full-ratio,semester,1,week,1,1,pending,1862,2019-03-04 10:34:56,2021-03-02 09:45:23,23,39,0,2
1865,Z-  Nauka prostych aktywności prezawodowych- BGN - KacWi,Ośrodkowy BIPET,"Wykonywanie pojedynczych, prostych aktywności prezawodowych",Umiejętności zawodowe,ćwiczenia w krokach - typ C,poprzez DTT,zgodnie z ind systemem wzmocnień,opis strategii,exercise-all,0,pretest,0,100,in-a-row,1,90,agree-to-full-ratio,semester,1,week,0,0,pending,1865,2019-03-01 10:04:42,2021-03-01 09:21:50,23,44,0,2
1866,MKR- Wykonywanie prostych poleceń- BGN- KacWi,Ośrodkowy BIPET,Wykonywanie prostych poleceń,Rozumienie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,100,in-a-row,1,90,agree-to-full-ratio,semester,1,week,1,0,pending,1866,2019-03-04 10:34:56,2020-09-22 08:28:03,18,24,0,1
1873,Skręcanie długopisów GrzePo,Ośrodkowy BIPET,Wykonywanie prezawodowych łańcuchów czynności,Umiejętności zawodowe,łańcuchy czynności - typ A,łańcuchach przez całk. prezentację,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,chain-full,0,pretest,1,100,in-a-row,2,90,agree-to-full-ratio,semester,1,week,0,0,suspended,1873,2019-03-01 09:40:13,2021-01-27 08:18:08,22,47,0,2
1874,Czas przeszły PECS GrzePo,Ośrodkowy BIPET,Odpowiadanie na pytania dotyczące czasu teraźniejszego/ przeszłego/ przyszłego z użyciem PECS.,Konwersacje,ćwiczenia w krokach - typ C,trening incydentalny,zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,month,1,week,1,0,pending,1874,2019-03-01 09:40:13,2021-09-07 11:25:08,30,55,0,2
1875,Kontrakt na samodzielne wykonywanie zadań proaktywnych GrzePo,Ośrodkowy BIPET,Spokojna realizacja opanowanych aktywności Planu Dnia,Współpraca,zestawy w krokach - typ E ,"z wykorzystaniem  kontraktu, obejmującego....",zgodnie z ind systemem wzmocnień,opis sposobów (syntetyczny) ,exercise-all,0,pretest,0,100,in-a-row,2,90,agree-to-full-ratio,semester,7,day,0,0,suspended,1875,2019-03-01 09:40:13,2021-02-09 07:48:28,23,43,0,2
1876,UKD Dopasowywanie identycznych - BGN - MiDo,Ośrodkowy BIPET,Dopasowywanie pojedynczych elementów,Dopasowywanie i sortowanie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,100,in-a-row,1,90,agree-to-full-ratio,semester,1,week,1,0,pending,1876,2019-03-04 07:17:09,2021-06-28 06:08:09,27,37,0,1
1879,UKI- Imitacja motoryczna -BGN- JaMa,Ośrodkowy BIPET,Imitacja motoryczna,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,1879,2019-03-11 09:05:46,2021-06-21 12:54:34,27,57,0,2
1882,MKR- Wykonywanie prostych poleceń - BGN - JaMa,Ośrodkowy BIPET,Wykonywanie prostych poleceń,Rozumienie,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,100,in-a-row,1,90,agree-to-full-ratio,semester,1,week,1,0,pending,1882,2019-03-11 09:05:46,2021-06-21 12:54:34,27,47,0,2
1884,UKI- Imitacja z przedmiotami - BGN ,Ośrodkowy BIPET,Imitacja z przedmiotami,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,1,pending,1884,2019-03-04 07:30:49,2021-09-16 14:13:58,30,43,0,1
1885,UKD Dopasowywanie identycznych - BGN - JaEr,Ośrodkowy BIPET,Dopasowywanie pojedynczych elementów,Dopasowywanie i sortowanie,pojedyncze ćwiczenia - typ B ,poprzez DTT,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,1885,2019-03-04 07:30:49,2021-06-14 07:25:15,27,53,0,2
1887,UKI Imitacja werbalna- BGN,Ośrodkowy BIPET,Imitacja werbalna,Imitacja,pojedyncze ćwiczenia - typ B ,w wyodrębnionych próbach nieciągłych,zgodnie z ind systemem wzmocnień,opis strategii,exercise-some,0,pretest,0,80,in-a-row,2,90,agree-to-full-ratio,semester,1,week,1,1,pending,1887,2019-03-04 07:30:49,2021-09-16 14:13:58,30,52,0,2
1889,UKD- Dopasowywanie pojedynczych elementów- BGN - JoJa,Ośrodkowy BIPET,Dopasowywanie pojedynczych elementów,Dopasowywanie i sortowanie,ćwiczenia w krokach - typ C,poprzez DTT,zgodnie z ind systemem wzmocnień,opis strategii,exercise-all,0,pretest,0,80,in-period,2,90,agree-to-full-ratio,semester,1,week,1,0,pending,1889,2019-03-08 10:04:25,2021-06-22 08:46:45,27,66,1,2
